"plot","pont","peso.seco","peso.saco","peso.flor_g","peso.fruto_g","peso.galho_g","peso.folha_g","data","obs","date2","years","months","days","weight_g"
"F22","D",19.4,7.68,0,0,0,12.76,"01/11/2011",,2011-11-01,"2011","11","01",11.72
"F26","A",12.18,7.68,0.08,0.05,0.45,5.33,"01/11/2011",,2011-11-01,"2011","11","01",4.5
"F26","B",11.05,7.68,0,0.49,0.22,2.31,"01/11/2011",,2011-11-01,"2011","11","01",3.37
"F26","C",16.11,7.68,2.5,0,2.4,3.18,"01/11/2011",,2011-11-01,"2011","11","01",8.43
"F26","D",10.82,7.68,0,0,1.3,2.12,"01/11/2011",,2011-11-01,"2011","11","01",3.14
"F27","A",16.67,7.68,0,0.49,1.48,7.79,"01/11/2011",,2011-11-01,"2011","11","01",8.99
"F27","B",14.4,7.68,0,0,2.43,5,"01/11/2011",,2011-11-01,"2011","11","01",6.72
"F27","C",11.84,7.68,0,0.12,0.62,3.88,"01/11/2011",,2011-11-01,"2011","11","01",4.16
"F27","D",12.84,7.68,0.34,0,1.6,3.79,"01/11/2011",,2011-11-01,"2011","11","01",5.16
"J21","A",14.24,7.68,0,0.33,0.12,6.52,"01/11/2011",,2011-11-01,"2011","11","01",6.56
"J21","B",12.18,7.68,0,1.15,1.77,2.06,"01/11/2011",,2011-11-01,"2011","11","01",4.5
"J21","C",12.99,7.68,0,0.41,0.13,5.21,"01/11/2011",,2011-11-01,"2011","11","01",5.31
"J21","D",18.62,7.68,0,0.28,2.26,8.71,"01/11/2011",,2011-11-01,"2011","11","01",10.94
"J22","A",16.75,7.68,0,1.11,0.32,8.55,"01/11/2011",,2011-11-01,"2011","11","01",9.07
"J22","B",11.22,7.68,0,0.13,0.28,3.47,"01/11/2011",,2011-11-01,"2011","11","01",3.54
"J22","C",15.96,7.68,0,1.95,1.34,6.36,"01/11/2011",,2011-11-01,"2011","11","01",8.28
"J22","D",22.7,7.68,0,12.49,1.12,2.67,"01/11/2011",,2011-11-01,"2011","11","01",15.02
"J26","A",18.38,7.68,0,0.14,1.36,10.22,"01/11/2011",,2011-11-01,"2011","11","01",10.7
"J26","B",15.71,7.68,0,0.65,1.09,7.49,"01/11/2011",,2011-11-01,"2011","11","01",8.03
"J26","C",10.16,7.68,0,0,0.21,3.1,"01/11/2011",,2011-11-01,"2011","11","01",2.48
"J26","D",22.12,7.68,0,0,2.13,13.72,"01/11/2011",,2011-11-01,"2011","11","01",14.44
"J27","A",13.35,7.68,0,0.03,0.96,5.4,"01/11/2011",,2011-11-01,"2011","11","01",5.67
"J27","B",12.52,7.68,0,0.17,0.44,4.69,"01/11/2011",,2011-11-01,"2011","11","01",4.84
"J27","C",12.73,7.68,0,0,0.27,5.28,"01/11/2011",,2011-11-01,"2011","11","01",5.05
"J27","D",15.68,7.68,0,0.05,0.3,8.44,"01/11/2011",,2011-11-01,"2011","11","01",8
"K21","A",15.52,7.68,2.5,0.98,0.81,4.18,"01/11/2011",,2011-11-01,"2011","11","01",7.84
"K21","B",15.23,7.68,0.73,0.7,1.2,5.56,"01/11/2011",,2011-11-01,"2011","11","01",7.55
"K21","C",15.32,7.68,0,1.88,0.85,5.47,"01/11/2011",,2011-11-01,"2011","11","01",7.64
"K21","D",15.91,7.68,0,0,0.35,8.3,"01/11/2011",,2011-11-01,"2011","11","01",8.23
"K22","A",13.22,7.68,0,0.6,1.17,4.39,"01/11/2011",,2011-11-01,"2011","11","01",5.54
"K22","B",13.12,7.68,0,0,0.28,5.6,"01/11/2011",,2011-11-01,"2011","11","01",5.44
"K22","C",14.35,7.68,1.13,0.05,0.68,5.2,"01/11/2011",,2011-11-01,"2011","11","01",6.67
"K22","D",11.56,7.68,0,0,0.47,3.7,"01/11/2011",,2011-11-01,"2011","11","01",3.88
"K26","A",11.9,7.68,0,0,0.49,4.07,"01/11/2011",,2011-11-01,"2011","11","01",4.22
"K26","B",13.01,7.68,0,0,0.14,5.62,"01/11/2011",,2011-11-01,"2011","11","01",5.33
"K26","C",23.49,7.68,0,0.38,2.33,14.73,"01/11/2011",,2011-11-01,"2011","11","01",15.81
"K26","D",13.54,7.68,0,0.19,0.03,6.17,"01/11/2011",,2011-11-01,"2011","11","01",5.86
"K27","A",10.74,7.68,0.34,0.52,1.19,1.29,"01/11/2011",,2011-11-01,"2011","11","01",3.06
"K27","B",12.7,7.68,0,0.96,0.36,3.22,"01/11/2011",,2011-11-01,"2011","11","01",5.02
"K27","C",13.68,7.68,0,4.99,0.92,0.89,"01/11/2011",,2011-11-01,"2011","11","01",6
"K27","D",12.67,7.68,0,0.99,0.81,3.08,"01/11/2011",,2011-11-01,"2011","11","01",4.99
"E21","A",13.1,7.97,0,0,22,5.06,"16/11/2011",,2011-11-16,"2011","11","16",5.13
"E21","B",20.82,7.97,5.88,3.51,0.46,3.3,"16/11/2011",,2011-11-16,"2011","11","16",12.85
"E21","C",14.79,7.97,0,1.89,0.57,4.64,"16/11/2011",,2011-11-16,"2011","11","16",6.82
"E21","D",12.85,7.97,0,0.46,1.95,2.65,"16/11/2011",,2011-11-16,"2011","11","16",4.88
"E22","A",15.76,7.97,0,0,0.08,2.21,"16/11/2011",,2011-11-16,"2011","11","16",7.79
"E22","B",13.69,7.97,3.37,0,0.68,1.93,"16/11/2011",,2011-11-16,"2011","11","16",5.72
"E22","C",15.9,7.97,0,0,0.67,7.55,"16/11/2011",,2011-11-16,"2011","11","16",7.93
"E22","D",25.79,7.97,0,0,13.49,4.59,"16/11/2011",,2011-11-16,"2011","11","16",17.82
"E26","A",21.95,7.97,10.71,0.03,0.28,3.15,"16/11/2011",,2011-11-16,"2011","11","16",13.98
"E26","B",14.55,7.97,0,2.33,0,4.3,"16/11/2011",,2011-11-16,"2011","11","16",6.58
"E26","C",10.5,7.97,0,0.42,0,2.15,"16/11/2011",,2011-11-16,"2011","11","16",2.53
"E26","D",11.52,7.97,0,0,0.56,4.56,"16/11/2011",,2011-11-16,"2011","11","16",3.55
"E27","A",11.76,7.97,0,0,0.66,3.21,"16/11/2011",,2011-11-16,"2011","11","16",3.79
"E27","B",13.77,7.97,0,4.96,0.2,0.8,"16/11/2011",,2011-11-16,"2011","11","16",5.8
"E27","C",14.2,7.97,0,0,0.1,6.42,"16/11/2011",,2011-11-16,"2011","11","16",6.23
"E27","D",11.34,7.97,0,0.62,0,2.9,"16/11/2011",,2011-11-16,"2011","11","16",3.37
"F21","A",17.49,7.97,0,3.65,0.07,6.04,"16/11/2011",,2011-11-16,"2011","11","16",9.52
"F21","B",18.93,7.97,0,0.97,0.3,9.63,"16/11/2011",,2011-11-16,"2011","11","16",10.96
"F21","C",9.85,7.97,0,0,0.03,1.85,"16/11/2011",,2011-11-16,"2011","11","16",1.88
"F21","D",40.94,7.97,0,0.08,2.22,30.87,"16/11/2011",,2011-11-16,"2011","11","16",32.97
"F22","A",10.18,7.97,0,0.06,0.08,7.72,"16/11/2011",,2011-11-16,"2011","11","16",2.21
"F22","B",16.58,7.97,0,0.51,0.13,7.71,"16/11/2011",,2011-11-16,"2011","11","16",8.61
"F22","C",37.71,7.97,0,15.65,2.2,11.81,"16/11/2011",,2011-11-16,"2011","11","16",29.74
"F22","D",12.69,7.97,0,0,0.04,4.62,"16/11/2011",,2011-11-16,"2011","11","16",4.72
"F26","A",14.85,7.97,1.76,0,0.57,4.57,"16/11/2011",,2011-11-16,"2011","11","16",6.88
"F26","B",14.64,7.97,0,5.23,0,1.44,"16/11/2011",,2011-11-16,"2011","11","16",6.67
"F26","C",12.82,7.97,0.66,0,0.26,3.87,"16/11/2011",,2011-11-16,"2011","11","16",4.85
"F26","D",9.84,7.97,0,0,0,9.84,"16/11/2011",,2011-11-16,"2011","11","16",1.87
"F27","A",13.36,7.97,0,0.02,0.25,5.25,"16/11/2011",,2011-11-16,"2011","11","16",5.39
"F27","B",15.23,7.97,0.08,0.02,3.23,3.98,"16/11/2011",,2011-11-16,"2011","11","16",7.26
"F27","C",19.79,7.97,1.14,0,0.1,10.6,"16/11/2011",,2011-11-16,"2011","11","16",11.82
"F27","D",14.36,7.97,3.38,0,0,3.12,"16/11/2011",,2011-11-16,"2011","11","16",6.39
"J21","A",20.6,7.97,0,0,0.2,12.53,"16/11/2011",,2011-11-16,"2011","11","16",12.63
"J21","B",9.58,7.97,0,0.3,0.21,1.47,"16/11/2011",,2011-11-16,"2011","11","16",1.61
"J21","C",12.66,7.97,0,0.63,0.49,3.64,"16/11/2011",,2011-11-16,"2011","11","16",4.69
"J21","D",30.92,7.97,0,0,10.81,12.42,"16/11/2011",,2011-11-16,"2011","11","16",22.95
"J22","A",13.49,7.97,0,0.88,0.26,4.53,"16/11/2011",,2011-11-16,"2011","11","16",5.52
"J22","B",10.38,7.97,0,0,0.09,2.4,"16/11/2011",,2011-11-16,"2011","11","16",2.41
"J22","C",10.25,7.97,0,0.27,0.86,1.26,"16/11/2011",,2011-11-16,"2011","11","16",2.28
"J22","D",20.77,7.97,0,10.36,0.21,2.44,"16/11/2011",,2011-11-16,"2011","11","16",12.8
"J26","A",11.93,7.97,0,0,0.08,3.91,"16/11/2011",,2011-11-16,"2011","11","16",3.96
"J26","B",12.5,7.97,0,0,0,12.5,"16/11/2011",,2011-11-16,"2011","11","16",4.53
"J26","C",12.46,7.97,0,0,0.4,4.26,"16/11/2011",,2011-11-16,"2011","11","16",4.49
"J26","D",15.44,7.97,0,0.08,0.31,7.09,"16/11/2011",,2011-11-16,"2011","11","16",7.47
"J27","A",12.11,7.97,0,0.09,0.73,3.45,"16/11/2011",,2011-11-16,"2011","11","16",4.14
"J27","B",10.89,7.97,0,0.28,0.1,2.57,"16/11/2011",,2011-11-16,"2011","11","16",2.92
"J27","C",12.09,7.97,0,0,0,12.09,"16/11/2011",,2011-11-16,"2011","11","16",4.12
"J27","D",14.92,7.97,0,0.1,0.17,6.8,"16/11/2011",,2011-11-16,"2011","11","16",6.95
"K21","A",13.8,7.97,0,1.01,0.15,4.74,"16/11/2011",,2011-11-16,"2011","11","16",5.83
"K21","B",20.73,7.97,0.28,1.28,2.04,9.18,"16/11/2011",,2011-11-16,"2011","11","16",12.76
"K21","C",18.74,7.97,0,4.26,3.93,2.7,"16/11/2011",,2011-11-16,"2011","11","16",10.77
"K21","D",19.46,7.97,0,0,2.01,9.55,"16/11/2011",,2011-11-16,"2011","11","16",11.49
"K22","A",12.99,7.97,0,0,0.58,3.58,"16/11/2011",,2011-11-16,"2011","11","16",5.02
"K22","B",12.48,7.97,0,0,0,12.48,"16/11/2011",,2011-11-16,"2011","11","16",4.51
"K22","C",13.64,7.97,0,0,0.25,5.62,"16/11/2011",,2011-11-16,"2011","11","16",5.67
"K22","D",12.31,7.97,0,0,0.05,4.43,"16/11/2011",,2011-11-16,"2011","11","16",4.34
"K26","A",11.26,7.97,0,0,0,11.26,"16/11/2011",,2011-11-16,"2011","11","16",3.29
"K26","B",9.96,7.97,0,0,0.05,2,"16/11/2011",,2011-11-16,"2011","11","16",1.99
"K26","C",9.14,7.97,0,0.17,0.11,1.06,"16/11/2011",,2011-11-16,"2011","11","16",1.17
"K26","D",10.04,7.97,0,0.26,0,1.95,"16/11/2011",,2011-11-16,"2011","11","16",2.07
"K27","A",9.86,7.97,0,0,0,9.86,"16/11/2011",,2011-11-16,"2011","11","16",1.89
"K27","B",11.97,7.97,0,0.12,0,3.77,"16/11/2011",,2011-11-16,"2011","11","16",4
"K27","C",14.95,7.97,0,5.39,0.14,1.52,"16/11/2011",,2011-11-16,"2011","11","16",6.98
"K27","D",12.55,7.97,0,1.23,0.12,3.3,"16/11/2011",,2011-11-16,"2011","11","16",4.58
"E21","A",13.04,7.66,0,0,0,13.04,"01/12/2011",,2011-12-01,"2011","12","01",5.38
"E21","B",29.54,7.66,7.06,4.06,1.17,10.52,"01/12/2011",,2011-12-01,"2011","12","01",21.88
"E21","C",14.3,7.66,0,3.3,1.03,2.89,"01/12/2011",,2011-12-01,"2011","12","01",6.64
"E21","D",11.97,7.66,0,0.26,0.39,3.99,"01/12/2011",,2011-12-01,"2011","12","01",4.31
"E22","A",14.07,7.66,0,0,0.15,6.65,"01/12/2011",,2011-12-01,"2011","12","01",6.41
"E22","B",14.53,7.66,4.14,0.25,0.37,2.69,"01/12/2011",,2011-12-01,"2011","12","01",6.87
"E22","C",26.17,7.66,0,0,4.15,14.95,"01/12/2011",,2011-12-01,"2011","12","01",18.51
"E22","D",12.79,7.66,0,0.18,0.75,4.22,"01/12/2011",,2011-12-01,"2011","12","01",5.13
"E26","A",23.57,7.66,13.03,0,1.43,2.07,"01/12/2011",,2011-12-01,"2011","12","01",15.91
"E26","B",13.42,7.66,0,0.38,0,5.81,"01/12/2011",,2011-12-01,"2011","12","01",5.76
"E26","C",10.93,7.66,0,2.69,0,0.92,"01/12/2011",,2011-12-01,"2011","12","01",3.27
"E26","D",21.58,7.66,0,0,10.01,3.81,"01/12/2011",,2011-12-01,"2011","12","01",13.92
"E27","A",9.52,7.66,0,0,0.14,1.98,"01/12/2011",,2011-12-01,"2011","12","01",1.86
"E27","B",12.06,7.66,0,0.39,0.23,4.14,"01/12/2011",,2011-12-01,"2011","12","01",4.4
"E27","C",15.73,7.66,0,0,0.59,7.79,"01/12/2011",,2011-12-01,"2011","12","01",8.07
"E27","D",12.11,7.66,0,0,1.26,3.46,"01/12/2011",,2011-12-01,"2011","12","01",4.45
"F21","A",14.84,7.66,0,0.71,0,6.85,"01/12/2011",,2011-12-01,"2011","12","01",7.18
"F21","B",24.36,7.66,0,0.86,3.96,15.89,"01/12/2011",,2011-12-01,"2011","12","01",16.7
"F21","C",9.44,7.66,0,0.35,0,1.69,"01/12/2011",,2011-12-01,"2011","12","01",1.78
"F21","D",35.37,7.66,0,0.62,0.44,27.71,"01/12/2011",,2011-12-01,"2011","12","01",27.71
"F22","A",13.63,7.66,0,0,0.34,5.94,"01/12/2011",,2011-12-01,"2011","12","01",5.97
"F22","B",16.98,7.66,0,0.61,0,9.1,"01/12/2011",,2011-12-01,"2011","12","01",9.32
"F22","C",13.69,7.66,3.12,0.28,0.19,2.91,"01/12/2011",,2011-12-01,"2011","12","01",6.03
"F22","D",12.28,7.66,0,0,0,12.28,"01/12/2011",,2011-12-01,"2011","12","01",4.62
"F26","A",10.03,7.66,0.13,0,0.17,2.43,"01/12/2011",,2011-12-01,"2011","12","01",2.37
"F26","B",10.09,7.66,0,1.02,0,1.7,"01/12/2011",,2011-12-01,"2011","12","01",2.43
"F26","C",11.48,7.66,1.15,0,0.21,2.8,"01/12/2011",,2011-12-01,"2011","12","01",3.82
"F26","D",9.46,7.66,0,0,0,9.46,"01/12/2011",,2011-12-01,"2011","12","01",1.8
"F27","A",14.46,7.66,0,0,0.78,6.86,"01/12/2011",,2011-12-01,"2011","12","01",6.8
"F27","B",12.79,7.66,0,0.39,0.45,4.7,"01/12/2011",,2011-12-01,"2011","12","01",5.13
"F27","C",30.85,7.66,4.61,0,1.44,17.16,"01/12/2011",,2011-12-01,"2011","12","01",23.19
"F27","D",17.99,7.66,6.93,0,0.48,2.56,"01/12/2011",,2011-12-01,"2011","12","01",10.33
"J21","A",13.27,7.66,0,0,0.71,5.16,"01/12/2011",,2011-12-01,"2011","12","01",5.61
"J21","B",13.99,7.66,0,0.51,0.95,5.17,"01/12/2011",,2011-12-01,"2011","12","01",6.33
"J21","C",12.78,7.66,0,0.08,1.24,4.25,"01/12/2011",,2011-12-01,"2011","12","01",5.12
"J21","D",19.92,7.66,0,0,2.41,10.08,"01/12/2011",,2011-12-01,"2011","12","01",12.26
"J22","A",19.47,7.66,0,0,0.96,5.43,"01/12/2011",,2011-12-01,"2011","12","01",11.81
"J22","B",12.37,7.66,0.33,0.09,0.24,4.17,"01/12/2011",,2011-12-01,"2011","12","01",4.71
"J22","C",13.34,7.66,0,0.52,0.62,4.82,"01/12/2011",,2011-12-01,"2011","12","01",5.68
"J22","D",38.81,7.66,0,23.98,3.85,4.14,"01/12/2011",,2011-12-01,"2011","12","01",31.15
"J26","A",13.25,7.66,0,0,1.18,4.77,"01/12/2011",,2011-12-01,"2011","12","01",5.59
"J26","B",11.64,7.66,0,0,0.37,3.57,"01/12/2011",,2011-12-01,"2011","12","01",3.98
"J26","C",11.63,7.66,0,0,0.29,3.92,"01/12/2011",,2011-12-01,"2011","12","01",3.97
"J26","D",25.05,7.66,0,0,2.62,15.24,"01/12/2011",,2011-12-01,"2011","12","01",17.39
"J27","A",12.08,7.66,0,0,0,12.08,"01/12/2011",,2011-12-01,"2011","12","01",4.42
"J27","B",10.05,7.66,0,0.24,0.12,2.52,"01/12/2011",,2011-12-01,"2011","12","01",2.39
"J27","C",12.83,7.66,0,0,0.14,5.33,"01/12/2011",,2011-12-01,"2011","12","01",5.17
"J27","D",11.61,7.66,0,0,0,3.95,"01/12/2011",,2011-12-01,"2011","12","01",3.95
"K21","A",14.62,7.66,0,0.51,0.68,6.12,"01/12/2011",,2011-12-01,"2011","12","01",6.96
"K21","B",29.75,7.66,0,4.03,8.49,10.07,"01/12/2011",,2011-12-01,"2011","12","01",22.09
"K21","C",17.59,7.66,0,5.84,2.31,2.38,"01/12/2011",,2011-12-01,"2011","12","01",9.93
"K21","D",13.71,7.66,0,0,0.1,6.33,"01/12/2011",,2011-12-01,"2011","12","01",6.05
"K22","A",15.79,7.66,0,0.16,0.44,7.8,"01/12/2011",,2011-12-01,"2011","12","01",8.13
"K22","B",15.29,7.66,0,0,0.92,7.19,"01/12/2011",,2011-12-01,"2011","12","01",7.63
"K22","C",13.42,7.66,0,0,0.63,8.43,"01/12/2011",,2011-12-01,"2011","12","01",5.76
"K22","D",10.83,7.66,0,0,0.4,3.05,"01/12/2011",,2011-12-01,"2011","12","01",3.17
"K26","A",11.37,7.66,0,0,0.42,3.6,"01/12/2011",,2011-12-01,"2011","12","01",3.71
"K26","B",12.93,7.66,0.21,0,0.42,5.14,"01/12/2011",,2011-12-01,"2011","12","01",5.27
"K26","C",12.83,7.66,0,0,0.13,4.36,"01/12/2011",,2011-12-01,"2011","12","01",5.17
"K26","D",13.06,7.66,0.13,1.45,0.17,3.93,"01/12/2011",,2011-12-01,"2011","12","01",5.4
"K27","A",10.93,7.66,0,0,0.17,3.3,"01/12/2011",,2011-12-01,"2011","12","01",3.27
"K27","B",12.74,7.66,1.48,0.54,0,3.45,"01/12/2011",,2011-12-01,"2011","12","01",5.08
"K27","C",9.47,7.66,0,0,0.28,1.67,"01/12/2011",,2011-12-01,"2011","12","01",1.81
"K27","D",20.31,7.66,0,9.09,1.08,2.92,"01/12/2011",,2011-12-01,"2011","12","01",12.65
"E21","A",9.53,7.57,0,0.44,0.17,1.53,"15/12/2011",,2011-12-15,"2011","12","15",1.96
"E21","B",16.1,7.57,0,0.53,1.49,7.3,"15/12/2011",,2011-12-15,"2011","12","15",8.53
"E21","C",27.04,7.57,0,16.87,2.35,1.83,"15/12/2011",,2011-12-15,"2011","12","15",19.47
"E21","D",17.06,7.57,0,0,0.23,3.56,"15/12/2011",,2011-12-15,"2011","12","15",9.49
"E22","A",12.28,7.57,0,0,0.78,4.44,"15/12/2011",,2011-12-15,"2011","12","15",4.71
"E22","B",13.37,7.57,3.9,0.18,1.02,1.22,"15/12/2011",,2011-12-15,"2011","12","15",5.8
"E22","C",26.32,7.57,0,0,4,15.95,"15/12/2011",,2011-12-15,"2011","12","15",18.75
"E22","D",14.24,7.57,0,0,3.73,3.42,"15/12/2011",,2011-12-15,"2011","12","15",6.67
"E26","A",9.01,7.57,0,0,0,9.01,"15/12/2011",,2011-12-15,"2011","12","15",1.44
"E26","B",11.26,7.57,0,0,3.44,0.42,"15/12/2011",,2011-12-15,"2011","12","15",3.69
"E26","C",9.72,7.57,0,0.21,0,2.24,"15/12/2011",,2011-12-15,"2011","12","15",2.15
"E26","D",10.92,7.57,0,0.08,1.42,2.31,"15/12/2011",,2011-12-15,"2011","12","15",3.35
"E27","A",8.37,7.57,0,0,0.19,0.62,"15/12/2011",,2011-12-15,"2011","12","15",0.799999999999999
"E27","B",9.1,7.57,0,0.03,0.08,1.46,"15/12/2011",,2011-12-15,"2011","12","15",1.53
"E27","C",11.15,7.57,0.7,0,0.15,3.08,"15/12/2011",,2011-12-15,"2011","12","15",3.58
"E27","D",13.2,7.57,0,1.47,1.6,2.75,"15/12/2011",,2011-12-15,"2011","12","15",5.63
"F21","A",10.08,7.57,0,0,0,10.08,"15/12/2011",,2011-12-15,"2011","12","15",2.51
"F21","B",18.12,7.57,0,0.13,3.69,7.37,"15/12/2011",,2011-12-15,"2011","12","15",10.55
"F21","C",10.45,7.57,0,0.55,0.1,2.65,"15/12/2011",,2011-12-15,"2011","12","15",2.88
"F21","D",9.46,7.57,0,0,0,9.46,"15/12/2011",,2011-12-15,"2011","12","15",1.89
"F22","A",12.59,7.57,0,0,0.37,5.07,"15/12/2011",,2011-12-15,"2011","12","15",5.02
"F22","B",23.47,7.57,0,0,12.22,4.88,"15/12/2011",,2011-12-15,"2011","12","15",15.9
"F22","C",9.17,7.57,0,0,0.26,1.41,"15/12/2011",,2011-12-15,"2011","12","15",1.6
"F22","D",9.48,7.57,0,0,0.17,1.86,"15/12/2011",,2011-12-15,"2011","12","15",1.91
"F26","A",9.81,7.57,0,0,0,9.81,"15/12/2011",,2011-12-15,"2011","12","15",2.24
"F26","B",11.56,7.57,0,0,0,11.56,"15/12/2011",,2011-12-15,"2011","12","15",3.99
"F26","C",10.83,7.57,0.95,0,0.23,2.42,"15/12/2011",,2011-12-15,"2011","12","15",3.26
"F26","D",9.88,7.57,0.52,0,0.14,1.88,"15/12/2011",,2011-12-15,"2011","12","15",2.31
"F27","A",11,7.57,0,0,0.16,3.6,"15/12/2011",,2011-12-15,"2011","12","15",3.43
"F27","B",15.18,7.57,0,0.17,3.17,4.93,"15/12/2011",,2011-12-15,"2011","12","15",7.61
"F27","C",11.98,7.57,0,0,0.86,3.99,"15/12/2011",,2011-12-15,"2011","12","15",4.41
"F27","D",8.89,7.57,0,0,0,8.89,"15/12/2011",,2011-12-15,"2011","12","15",1.32
"J21","A",12.1,7.57,0,0,4.87,0.32,"15/12/2011",,2011-12-15,"2011","12","15",4.53
"J21","B",12.32,7.57,0,0.1,0.79,4.07,"15/12/2011",,2011-12-15,"2011","12","15",4.75
"J21","C",64.9,7.57,0,10.53,2.69,46.72,"15/12/2011",,2011-12-15,"2011","12","15",57.33
"J21","D",16.68,7.57,0,0.28,5.24,4.41,"15/12/2011",,2011-12-15,"2011","12","15",9.11
"J22","A",17.59,7.57,0,7.57,0.69,2.61,"15/12/2011",,2011-12-15,"2011","12","15",10.02
"J22","B",9.3,7.57,0,0,1.26,0.89,"15/12/2011",,2011-12-15,"2011","12","15",1.73
"J22","C",12.48,7.57,0.69,1.35,1.02,2.16,"15/12/2011",,2011-12-15,"2011","12","15",4.91
"J22","D",33.86,7.57,0,26.26,0.49,0.23,"15/12/2011",,2011-12-15,"2011","12","15",26.29
"J26","A",10.47,7.57,0.4,0,0.21,2.76,"15/12/2011",,2011-12-15,"2011","12","15",2.9
"J26","B",8.82,7.57,0,0,0,8.82,"15/12/2011",,2011-12-15,"2011","12","15",1.25
"J26","C",10.04,7.57,0,0,0.21,3.68,"15/12/2011",,2011-12-15,"2011","12","15",2.47
"J26","D",13.4,7.57,0.39,0,1.74,4.27,"15/12/2011",,2011-12-15,"2011","12","15",5.83
"J27","A",11.89,7.57,0,0,0.28,4.48,"15/12/2011",,2011-12-15,"2011","12","15",4.32
"J27","B",8.7,7.57,0,0,0,8.7,"15/12/2011",,2011-12-15,"2011","12","15",1.13
"J27","C",8.89,7.57,0,0,0,8.89,"15/12/2011",,2011-12-15,"2011","12","15",1.32
"J27","D",10.01,7.57,0,0,0.38,2.48,"15/12/2011",,2011-12-15,"2011","12","15",2.44
"K21","A",10.56,7.57,0,0.64,0.92,1.62,"15/12/2011",,2011-12-15,"2011","12","15",2.99
"K21","B",13.65,7.57,0,1.35,0.16,4.74,"15/12/2011",,2011-12-15,"2011","12","15",6.08
"K21","C",11.19,7.57,0,2.23,0.55,1.28,"15/12/2011",,2011-12-15,"2011","12","15",3.62
"K21","D",14.27,7.57,0,0,1.16,6.15,"15/12/2011",,2011-12-15,"2011","12","15",6.7
"K22","A",11.9,7.57,0,0.79,2.06,1.88,"15/12/2011",,2011-12-15,"2011","12","15",4.33
"K22","B",10.96,7.57,0,0,1.31,2.29,"15/12/2011",,2011-12-15,"2011","12","15",3.39
"K22","C",11.18,7.57,0,0,0.34,3.42,"15/12/2011",,2011-12-15,"2011","12","15",3.61
"K22","D",8.26,7.57,0,0,0,8.16,"15/12/2011",,2011-12-15,"2011","12","15",0.69
"K26","A",10.15,7.57,0,0,0,10.5,"15/12/2011",,2011-12-15,"2011","12","15",2.58
"K26","B",12.19,7.57,0,0.69,0.54,3.93,"15/12/2011",,2011-12-15,"2011","12","15",4.62
"K26","C",18.96,7.57,0,0.18,0.37,11.43,"15/12/2011",,2011-12-15,"2011","12","15",11.39
"K26","D",9.57,7.57,0,,0.16,1.95,"15/12/2011",,2011-12-15,"2011","12","15",2
"K27","A",11.41,7.57,0,1.27,0.3,2.47,"15/12/2011",,2011-12-15,"2011","12","15",3.84
"K27","B",8.29,7.57,0,0,0,8.29,"15/12/2011",,2011-12-15,"2011","12","15",0.719999999999999
"K27","C",9.31,7.57,0,1.16,0,0.78,"15/12/2011",,2011-12-15,"2011","12","15",1.74
"K27","D",38.16,7.57,0,27.67,3.08,2.08,"15/12/2011",,2011-12-15,"2011","12","15",30.59
"E21","A",12.98,7.55,0,0,0.23,4.14,"02/01/2012",,2012-01-02,"2012","01","02",5.43
"E21","B",15.61,7.55,1.58,3.4,0.03,3.05,"02/01/2012",,2012-01-02,"2012","01","02",8.06
"E21","C",66.38,7.55,0,51.04,5.75,3.04,"02/01/2012",,2012-01-02,"2012","01","02",58.83
"E21","D",13.62,7.55,0.53,0,0.16,5.45,"02/01/2012",,2012-01-02,"2012","01","02",6.07
"E22","A",15.22,7.55,0,0.87,0,7.09,"02/01/2012",,2012-01-02,"2012","01","02",7.67
"E22","B",18.09,7.55,1.26,0,4.43,5.14,"02/01/2012",,2012-01-02,"2012","01","02",10.54
"E22","C",15.61,7.55,1.43,0,0.8,8.74,"02/01/2012",,2012-01-02,"2012","01","02",8.06
"E22","D",18.15,7.55,0,0,5.54,5.2,"02/01/2012",,2012-01-02,"2012","01","02",10.6
"E26","A",11.1,7.55,0,0.08,1.15,2.35,"02/01/2012",,2012-01-02,"2012","01","02",3.55
"E26","B",17.69,7.55,0,3.56,0,6.74,"02/01/2012",,2012-01-02,"2012","01","02",10.14
"E26","C",11.39,7.55,0,0,0,11.39,"02/01/2012",,2012-01-02,"2012","01","02",3.84
"E26","D",12.45,7.55,0,0.36,1.08,3.49,"02/01/2012",,2012-01-02,"2012","01","02",4.9
"E27","A",10.58,7.55,0,0.2,0.7,2.15,"02/01/2012",,2012-01-02,"2012","01","02",3.03
"E27","B",10.82,7.55,0,0,0.66,2.55,"02/01/2012",,2012-01-02,"2012","01","02",3.27
"E27","C",12.93,7.55,0.8,3.76,0.12,0.52,"02/01/2012",,2012-01-02,"2012","01","02",5.38
"E27","D",35.12,7.55,5.48,7.98,6.82,8.31,"02/01/2012",,2012-01-02,"2012","01","02",27.57
"F21","A",16.57,7.55,0,3.08,0.03,6.03,"02/01/2012",,2012-01-02,"2012","01","02",9.02
"F21","B",42.07,7.55,0,37.56,0.07,3.91,"02/01/2012",,2012-01-02,"2012","01","02",34.52
"F21","C",56.65,7.55,0.38,16.11,0.42,17.56,"02/01/2012",,2012-01-02,"2012","01","02",49.1
"F21","D",20.56,7.55,0,1.58,0.76,10.88,"02/01/2012",,2012-01-02,"2012","01","02",13.01
