"linhas","xdist","transecto","ydist","FILE","Time","AB12","Mask","Model","Comp","LAI","SEL","DIFN","MTA","SEM","SMP","Prompt1","Prompt2","Rspns1","file_name","ano","mes","dia","hora","minuto","status"
17,800,"I",400,12,"7/19/2006 07:15"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.15,"0.02","0.079",82,17,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2006_17a20.txt","2006","7","19","7","15","bom"
17,800,"O",700,75,"01/12/2012 07:15"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.11,"0.01","0.022",40,2,2,"  LINHA","  PONTO","17","LAI_ABC_janeiro2012_17e23e25e27.txt","2012","1","12","7","15","bom"
17,800,"O",700,19,"11/10/2013 06:16"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.19,"0.02","0.106",6,36,2,"  LINHA","  PONTO","17","LAI_ABC_outubro_20131008.txt","2013","10","10","6","16","bom"
17,800,"S",900,22,"11/14/2007 06:25"," 1  1  0  0  0","11110","Horizontal","F-P-S (dflt)",2.21,"0","0.25",41,21,1,"LINHA  ","PONTO  ","17","LAI_ABC_novembro2007_17a20.txt","2007","11","14","6","25","bom"
17,800,"E",200,9,"11 out 06:06:46"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.53,"0.01","0.326",6,35,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17e7_20131011CD.txt","2013","10","11","06","06","bom"
17,800,"N",650,18,"11 out 06:15:36"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.48,"0.02","0.167",0,0,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17e7_20131011CD.txt","2013","10","11","06","15","bom"
17,800,"G",300,10,"07 out 06:20:29"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.24,"0","0.839",0,0,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20141007AB.txt","2014","10","07","06","20","bom"
17,800,"Q",800,82,"29 nov 06:18:02"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17     ","Cruzada_Ar1_Linha_17_20181129AB.TXT","2018","11","29","06","18","bom"
17,800,"A",0,48,"15/12/2017 06:57"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.3,"0","0.825",0,90,2,"  LINHA","  PONTO","17","LAI_ABC_dezembro2010_13e15e17.txt","2010","12","12","6","57","bom"
17,800,"U",1000,24,"3/23/2007 08:04"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.57,"0.01","0.058",58,6,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2007_17a20.txt","2007","3","23","8","4","bom"
17,800,"D",150,55,"04/09/2005 07:54"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.52,"0.02","0.05",55,6,2,,,"17LV   ","LAI_ABC_abril2005_15a18.txt","2005","4","9","7","54","bom"
17,800,"A",0,100,"29 nov 06:33:25"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.9,"0,08","0,028",32,11,2,"  LINHA","  PONTO","17     ","Cruzada_Ar1_Linha_17_20181129AB.TXT","2018","11","29","06","33","bom"
17,800,"A",0,1,"11/14/2007 06:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.56,"0.09","0.68",56,6,2,"LINHA  ","PONTO  ","17","LAI_ABC_novembro2007_17a20.txt","2007","11","14","6","5","bom"
17,800,"T",950,23,"24 nov 06:23:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20161124CD.txt","2016","11","24","06","23","corr"
17,800,"AB",20,4,"3/26/2008 06:46"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.71,"0","0.134",42,13,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2008_17a18.txt","2008","3","26","6","46","bom"
17,800,"P",750,19,"03/04/2013 06:39"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_marco2013.txt","2013","3","4","6","39","bom"
17,800,"C",100,87,"3/16/2011 07:53"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.12,"0.01","0.444",0,60,2,"  LINHA","  PONTO","17","LAI_ABC_marco2011_14a18.txt","2011","3","16","7","53","bom"
17,800,"I",400,14,"28/09/2017 06:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.6,"0,02","0,310",0,0,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20170928AB.TXT","2017","09","28","01"," 0","bom"
17,800,"J",450,13,"7/19/2006 07:16"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.93,"0.01","0.082",66,4,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2006_17a20.txt","2006","7","19","7","16","bom"
17,800,"A",0,1,"07/11/2012 06:24"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_julho2012_17e18.txt","2012","7","11","6","24","bom"
17,800,"AB",20,4,"03/11/2009 06:36"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.75,"0.01","0.151",64,6,2,"  LINHA","  PONTO","17","LAI_ABC_marco2009_17a18.txt","2009","3","11","6","36","bom"
17,800,"H",350,103,"11/27/2008 07:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.99,"0.2","0.026",41,12,2,"  LINHA","  PONTO","17","LAI_ABC_novembro2008_13a18.txt","2008","11","27","7","23","bom"
17,800,"P",750,20,"11/10/2013 06:17"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.71,"0.01","0.175",46,13,2,"  LINHA","  PONTO","17","LAI_ABC_outubro_20131008.txt","2013","10","10","6","17","bom"
17,800,"I",400,12,"7/27/2007 07:06"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.26,"0.01","0.075",72,7,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2007_17a20.txt","2007","7","27","7","6","bom"
17,800,"U",1000,17,"20231208 07:21:45","2.0.3","11110","Horizontal","a-p-s",4.05,"0","0.112",90,26,1,"LINHA","PONTO","17","U0S.17","2023","12","8","07","","bom"
17,800,"Edge",,17,"20231010 06:26:06","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","17","BOS.17","2023","10","10","06","","bom"
17,800,"K",500,79,"3/16/2011 07:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.46,"0.13","0.339",0,0,2,"  LINHA","  PONTO","17","LAI_ABC_marco2011_14a18.txt","2011","3","16","7","47","bom"
17,800,"B",50,97,"29 nov 06:31:52"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17     ","Cruzada_Ar1_Linha_17_20181129AB.TXT","2018","11","29","06","31","bom"
17,800,"C",100,17,"20230426 07:33:41","2.0.3","11110","Horizontal","a-p-s",6.83,"0","0.013",0,34,1,"LINHA","PONTO","17","C0S.17","2023","4","26","07","","bom"
17,800,"S",900,23,"09 out 06:28:35"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.04,"0,03","0,067",51,9,2,"  LINHA","  PONTO","17","Cruzada_Ar1_linha_17_20151009AB.txt","2015","10","09","06","28","bom"
17,800,"M",600,17,"09 out 06:23:11"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.64,"0,01","0,149",19,30,2,"  LINHA","  PONTO","17","Cruzada_Ar1_linha_17_20151009AB.txt","2015","10","09","06","23","bom"
17,800,"F",250,10,"11/10/2013 06:08"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.55,"0","0.662",0,0,2,"  LINHA","  PONTO","17","LAI_ABC_outubro_20131008.txt","2013","10","10","6","8","bom"
17,800,"F",250,9,"03/04/2013 06:28"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_marco2013.txt","2013","3","4","6","28","bom"
17,800,"D",150,40,"3/16/2012 06:43"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.32,"0,00","0,197",45,8,2,"  LINHA","  PONTO","17","LAI_ABC_marco2012_16a18.txt","2012","3","16","6","43","bom"
17,800,"A",0,1,"7/19/2006 07:05"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.72,"0","0.178",90,22,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2006_17a20.txt","2006","7","19","7","5","bom"
17,800,"AB",20,17,"20240208 07:09:54","2.0.3","11110","Horizontal","a-p-s",4.91,"0","0.054",64,8,1,"LINHA","PONTO","17","ABS.17","2024","2","8","07","","bom"
17,800,"L",550,63,"04/09/2005 08:02"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.51,"0.01","0.077",45,2,2,,,"17LV   ","LAI_ABC_abril2005_15a18.txt","2005","4","9","8","2","bom"
17,800,"C",100,17,"20231116 06:29:28","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","17","C0S.17","2023","11","16","06","","bom"
17,800,"S",900,70,"04/09/2005 08:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.5,"0.01","0.158",0,16,2,,,"17LV   ","LAI_ABC_abril2005_15a18.txt","2005","4","9","8","10","bom"
17,800,"I",400,12,"05/12/2010 06:40"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.89,"0.03","0.136",63,7,2,"  LINHA","  PONTO","17","LAI_ABC_maio2010_17a18.txt","2010","5","12","6","40","bom"
17,800,"K",500,14,"3/26/2008 06:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.82,"0","0.073",45,7,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2008_17a18.txt","2008","3","26","6","55","bom"
17,800,"M",600,16,"7/27/2007 07:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",5.12,"0.01","0.04",48,11,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2007_17a20.txt","2007","7","27","7","10","bom"
17,800,"D",150,53,"15/12/2017 07:00"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.01,"0.04","0.293",61,10,2,"  LINHA","  PONTO","17","LAI_ABC_dezembro2010_13e15e17.txt","2010","12","12","7","0","bom"
17,800,"A",0,1,"3/26/2008 06:40"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.85,"0","0.534",64,16,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2008_17a18.txt","2008","3","26","6","40","bom"
17,800,"Q",800,20,"03/04/2013 06:41"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_marco2013.txt","2013","3","4","6","41","bom"
17,800,"H",350,82,"23/08/2017 07:03"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.65,"0","0.321",41,11,2,"  LINHA","  PONTO","17","LAI_ABC_agosto2011_16a17.txt","2011","8","8","7","3","bom"
17,800,"F",250,17,"20230426 08:13:02","2.0.3","11110","Horizontal","a-p-s",5.57,"0","0.028",37,8,1,"LINHA","PONTO","17","F0D.14","2023","4","26","08","","bom"
17,800,"T",950,71,"08/08/2005 08:15"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.7,"0","0.326",40,24,2,,,"17","LAI_ABC_agosto2005_15a18.txt","2005","8","8","8","15","bom"
17,800,"K",500,60,"15/12/2017 07:07"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.51,"0.01","0.099",57,8,2,"  LINHA","  PONTO","17","LAI_ABC_dezembro2010_13e15e17.txt","2010","12","12","7","7","bom"
17,800,"A",0,2,"7/19/2006 07:06"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.25,"0","0.119",73,11,2,"LINHA  ","PONTO  ","17","LAI_ABC_julho2006_17a20.txt","2006","7","19","7","6","bom"
17,800,"A",0,47,"15/12/2017 06:56"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.37,"0","0.388",60,5,2,"  LINHA","  PONTO","17","LAI_ABC_dezembro2010_13e15e17.txt","2010","12","12","6","56","bom"
17,800,"O",700,19,"09 out 06:24:48"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.05,"0,01","0,085",56,8,2,"  LINHA","  PONTO","17","Cruzada_Ar1_linha_17_20151009AB.txt","2015","10","09","06","24","bom"
17,800,"A",0,48,"6/17/2009 07:21"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.59,"0","0.185",43,16,2,"  LINHA","  PONTO","17","LAI_ABC_junho2009_15a18.txt","2009","6","17","7","21","bom"
17,800,"AB",20,184,"06/11/2008 07:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.77,"0","0.061",39,5,2,"  AREA1","  PONTO","17","LAI_ABC_junho2008_16a19.txt","2008","6","11","7","23","bom"
17,800,"R",850,26,"3/16/2012 06:32"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.39,"0,00","0,185",58,5,2,"  LINHA","  PONTO","17","LAI_ABC_marco2012_16a18.txt","2012","3","16","6","32","bom"
17,800,"J",450,34,"9/15/2010 07:53"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.93,"0.02","0.513",0,41,2,"  LINHA","  PONTO","17","LAI_ABC_setembro2010_16a17.txt","2010","9","15","7","53","bom"
17,800,"I",400,13,"09 out 06:19:37"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17","Cruzada_Ar1_linha_17_20151009AB.txt","2015","10","09","06","19","bom"
17,800,"Q",800,27,"3/16/2012 06:33"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.82,"0,00","0,129",53,7,2,"  LINHA","  PONTO","17","LAI_ABC_marco2012_16a18.txt","2012","3","16","6","33","bom"
17,800,"AA",10,49,"15/12/2017 06:58"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.46,"0","0.747",40,50,2,"  LINHA","  PONTO","17","LAI_ABC_dezembro2010_13e15e17.txt","2010","12","12","6","58","bom"
17,800,"AB",20,50,"6/17/2009 07:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.91,"0","0.028",52,9,2,"  LINHA","  PONTO","17","LAI_ABC_junho2009_15a18.txt","2009","6","17","7","23","bom"
17,800,"A",0,1,"03/11/2009 06:34"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.14,"0","0.26",68,9,2,"  LINHA","  PONTO","17","LAI_ABC_marco2009_17a18.txt","2009","3","11","6","34","bom"
17,800,"E",200,8,"22/09/2017 06:32"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.5,"0.01","0.047",57,3,2,"  LINHA","  PONTO","17","LAI_ABC_setembro2011_17.txt","2011","9","9","6","32","bom"
17,800,"S",900,23,"26 mar 06:48:31"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.98,"0","0.06",51,4,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20140326AB.txt","2014","03","26","06","48","bom"
17,800,"Q",800,73,"23/08/2017 06:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.49,"0","0.724",33,57,2,"  LINHA","  PONTO","17","LAI_ABC_agosto2011_16a17.txt","2011","8","8","6","55","bom"
17,800,"G",300,83,"3/16/2011 07:50"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.6,"0.02","0.049",62,2,2,"  LINHA","  PONTO","17","LAI_ABC_marco2011_14a18.txt","2011","3","16","7","50","bom"
17,800,"U",1000,17,"20240118 07:23:25","2.0.3","11110","Horizontal","a-p-s",4.56,"0","0.071",64,11,1,"LINHA","PONTO","17","U0S.17","2024","1","18","07","","bom"
17,800,"S",900,22,"05/12/2010 06:50"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.88,"0","0.06",54,8,2,"  LINHA","  PONTO","17","LAI_ABC_maio2010_17a18.txt","2010","5","12","6","50","bom"
17,800,"E",200,9,"11/10/2013 06:06"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.53,"0.01","0.326",6,35,2,"  LINHA","  PONTO","17","LAI_ABC_outubro_20131008.txt","2013","10","10","6","6","bom"
17,800,"Q",800,20,"11/14/2007 06:23"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.53,"0.09","0.195",44,16,2,"LINHA  ","PONTO  ","17","LAI_ABC_novembro2007_17a20.txt","2007","11","14","6","23","bom"
17,800,"A",0,2,"03/11/2009 06:35"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.41,"0.01","0.736",0,62,2,"  LINHA","  PONTO","17","LAI_ABC_marco2009_17a18.txt","2009","3","11","6","35","bom"
17,800,"Q",800,73,"3/16/2011 07:42"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.83,"0.04","0.537",0,54,2,"  LINHA","  PONTO","17","LAI_ABC_marco2011_14a18.txt","2011","3","16","7","42","bom"
17,800,"D",150,181,"06/11/2008 07:20"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.67,"0.04","0.099",67,5,2,"  AREA1","  PONTO","17","LAI_ABC_junho2008_16a19.txt","2008","6","11","7","20","bom"
17,800,"R",850,21,"03/04/2013 06:43"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_marco2013.txt","2013","3","4","6","43","bom"
17,800,"N",650,17,"07 out 06:26:54"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.14,"0.05","0.102",46,18,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20141007AB.txt","2014","10","07","06","26","bom"
17,800,"B",50,17,"20231011 07:06:58","2.0.3","11110","Horizontal","a-p-s",4.64,"0","0.048",44,11,1,"LINHA","PONTO","17","B0D.14","2023","10","11","07","","bom"
17,800,"B",50,5,"07 out 06:16:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.68,"0","0.66",46,44,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20141007AB.txt","2014","10","07","06","16","bom"
17,800,"A",0,91,"23/08/2017 07:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_agosto2011_16a17.txt","2011","8","8","7","10","bom"
17,800,"T",950,23,"07 out 06:33:09"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.54,"0.02","0.081",49,3,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20141007AB.txt","2014","10","07","06","33","bom"
17,800,"O",700,66,"08/08/2005 08:10"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.9,"0","0.103",90,18,2,,,"17","LAI_ABC_agosto2005_15a18.txt","2005","8","8","8","10","bom"
17,800,"S",900,22,"3/23/2007 08:02"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.76,"0.01","0.324",43,19,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2007_17a20.txt","2007","3","23","8","2","bom"
17,800,"O",700,19,"26 mar 06:43:15"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.58,"0","0.087",58,6,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20140326AB.txt","2014","03","26","06","43","bom"
17,800,"A",0,187,"06/11/2008 07:25"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.31,"0","0.374",44,14,2,"  AREA1","  PONTO","17","LAI_ABC_junho2008_16a19.txt","2008","6","11","7","25","bom"
17,800,"R",850,26,"08/12/2017 06:43"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.35,"0","0.372",0,53,2,"  LINHA","  PONTO","17","LAI_ABC_novembro2011_16a17.txt","2011","11","12","6","43","bom"
17,800,"U",1000,72,"04/09/2005 08:12"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.3,"0","0.064",43,12,2,,,"17LV   ","LAI_ABC_abril2005_15a18.txt","2005","4","9","8","12","bom"
17,800,"AB",20,17,"20231115 06:26:53","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","17","ABS.17","2023","11","15","06","","bom"
17,800,"A",0,45,"3/16/2012 06:46"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.05,"0,00","0,460",0,38,2,"  LINHA","  PONTO","17","LAI_ABC_marco2012_16a18.txt","2012","3","16","6","46","bom"
17,800,"G",300,58,"04/09/2005 07:57"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.19,"0.02","0.045",40,4,2,,,"17LV   ","LAI_ABC_abril2005_15a18.txt","2005","4","9","7","57","bom"
17,800,"A",0,1,"22/09/2017 06:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.32,"0.04","0.055",61,3,2,"  LINHA","  PONTO","17","LAI_ABC_setembro2011_17.txt","2011","9","9","6","19","bom"
17,800,"J",450,59,"6/17/2009 07:31"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.32,"0.02","0.09",42,1,2,"  LINHA","  PONTO","17","LAI_ABC_junho2009_15a18.txt","2009","6","17","7","31","bom"
17,800,"H",350,11,"02/02/2017 06:56"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.99,"0.01","0.084",66,2,2,"  LINHA","  PONTO","17","LAI_ABC_fevereiro2011_17.txt","2011","2","2","6","56","bom"
17,800,"P",750,17,"20230919 06:48:09","2.0.3","11110","Horizontal","a-p-s",3.63,"0","0.129",45,18,1,"LINHA","PONTO","17","P0S.17","2023","9","19","06","","bom"
17,800,"K",500,17,"20240118 06:26:34","2.0.3","11110","Horizontal","a-p-s",4.26,"0","0.086",68,9,1,"LINHA","PONTO","17","K0S.17","2024","1","18","06","","bom"
17,800,"B",50,7,"28/09/2017 06:13"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.44,"0,04","0,363",43,47,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20170928AB.TXT","2017","09","28","01"," 0","bom"
17,800,"B",50,5,"09 out 06:13:00"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0,00","0,000",0,0,0,"  LINHA","  PONTO","17","Cruzada_Ar1_linha_17_20151009AB.txt","2015","10","09","06","13","bom"
17,800,"N",650,30,"9/15/2010 07:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.92,"0.03","0.114",45,12,2,"  LINHA","  PONTO","17","LAI_ABC_setembro2010_16a17.txt","2010","9","15","7","47","bom"
17,800,"AB",20,4,"26 mar 06:27:12"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.65,"0","0.29",41,4,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20140326AB.txt","2014","03","26","06","27","bom"
17,800,"E",200,180,"06/11/2008 07:19"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.71,"0.03","0.194",60,13,2,"  AREA1","  PONTO","17","LAI_ABC_junho2008_16a19.txt","2008","6","11","7","19","bom"
17,800,"N",650,30,"08/12/2017 06:47"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.19,"0","0.046",45,4,2,"  LINHA","  PONTO","17","LAI_ABC_novembro2011_16a17.txt","2011","11","12","6","47","bom"
17,800,"Q",800,21,"11/10/2013 06:18"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.94,"0.01","0.056",46,4,2,"  LINHA","  PONTO","17","LAI_ABC_outubro_20131008.txt","2013","10","10","6","18","bom"
17,800,"C",100,7,"11 out 06:05:01"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.52,"0.01","0.684",0,0,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17e7_20131011CD.txt","2013","10","11","06","05","bom"
17,800,"K",500,33,"9/15/2010 07:52"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.39,"0","0.184",48,13,2,"  LINHA","  PONTO","17","LAI_ABC_setembro2010_16a17.txt","2010","9","15","7","52","bom"
17,800,"P",750,20,"11 out 06:17:30"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.71,"0.01","0.175",46,13,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17e7_20131011CD.txt","2013","10","11","06","17","bom"
17,800,"B",50,17,"20230509 08:07:23","2.0.3","11110","Horizontal","a-p-s",1.81,"0","0.318",0,77,1,"LINHA","PONTO","17","B0D.14","2023","5","9","08","","bom"
17,800,"U",1000,17,"20230510 07:47:43","2.0.3","11110","Horizontal","a-p-s",6.65,"0","0.013",40,3,1,"LINHA","PONTO","17","U0D.14","2023","5","10","07","","bom"
17,800,"T",950,24,"08/12/2017 06:39"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0,"0","0",0,0,0,"  LINHA","  PONTO","17","LAI_ABC_dezembro2011_16a17.txt","2011","12","12","6","39","bom"
17,800,"H",350,11,"27 abr 06:41:24"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",0.88,"0,00","0,535",45,4,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20160427AD.txt","2016","04","27","06","41","bom"
17,800,"H",350,36,"08/12/2017 06:54"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.51,"0","0.329",26,14,2,"  LINHA","  PONTO","17","LAI_ABC_novembro2011_16a17.txt","2011","11","12","6","54","bom"
17,800,"J",450,13,"11/14/2007 06:16"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",2.65,"0.56","0.154",57,5,2,"LINHA  ","PONTO  ","17","LAI_ABC_novembro2007_17a20.txt","2007","11","14","6","16","bom"
17,800,"L",550,15,"3/23/2007 07:55"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.41,"0.01","0.092",57,4,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2007_17a20.txt","2007","3","23","7","55","bom"
17,800,"C",100,17,"20230622 07:41:26","2.0.3","11110","Horizontal","a-p-s",0,"0","0",0,0,0,"LINHA","PONTO","17","C0D.14","2023","6","22","07","","bom"
17,800,"P",750,19,"07/11/2012 06:38"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",1.06,"0,00","0,488",65,3,2,"  LINHA","  PONTO","17","LAI_ABC_julho2012_17e18.txt","2012","7","11","6","38","bom"
17,800,"N",650,18,"26 mar 06:42:20"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",3.17,"0","0.095",42,12,2,"  LINHA","  PONTO","17","Cruzada_Ar1_Linha_17_20140326AB.txt","2014","03","26","06","42","bom"
17,800,"P",750,19,"3/23/2007 07:59"," 2  2  0  0  0","11110","Horizontal","F-P-S (dflt)",4.75,"0","0.038",60,8,2,"LINHA  ","PONTO  ","17","LAI_ABC_marco2007_17a20.txt","2007","3","23","7","59","bom"
